Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48,Site_49,Site_50,Site_51,Site_52,Site_53,Site_54,Site_55,Site_56,Site_57,Site_58,Site_59,Site_60,Site_61,Site_62,Site_63,Site_64,Site_65,Site_66,Site_67,Site_68,Site_69,Site_70,Site_71,Site_72,Site_73,Site_74,Site_75,Site_76,Site_77,Site_78,Site_79,Site_80,Site_81,Site_82,Site_83,Site_84,Site_85,Site_86,Site_87,Site_88,Site_89,Site_90,Site_91,Site_92,Site_93,Site_94,Site_95,Site_96,Site_97,Site_98,Site_99,Site_100
42.42774,62.77032,49.38226,41.08871,51.32677,28.90064,22.73161,27.01064,29.15968,18.44161,11.55806,19.55161,16.4971,22.18613,27.93516,19.55161,30.69516,40.42871,24.61613,32.99968,24.58613,31.31968,34.31419,37.06871,42.84774,34.31419,41.43774,23.47613,23.44613,23.26613,33.74419,50.39129,15.93258,38.68322,42.30774,50.18129,100.0245,86.39645,86.39645,80.97742,81.74645,88.03,71.47839,69.89387,69.92387,67.97935,83.69096,66.98386,89.70999,111.9861,107.2871,81.92645,69.22839,35.21419,26.56064,17.9671,5.689032,31.40968,36.85871,22.96613,19.88161,26.32064,22.73161,85.91096,89.18097,96.75451,53.72677,68.81935,26.32064,59.46484,2.514516,14.55258,24.61613,33.71968,19.88161,17.9371,85.87548,22.73161,35.21419,58.96581,60.31032,70.2429,29.22516,39.16322,103.1881,30.14968,45.60226,18.5071,89.55451,58.98484,80.36645,80.33645,123.9042,20.12161,28.35516,23.47613,32.99968,31.31968,34.31419,81.56097
42.42774,62.77032,49.38226,41.08871,51.32677,28.90064,22.73161,27.01064,29.15968,18.44161,11.55806,19.55161,16.4971,22.18613,27.93516,19.55161,30.69516,40.42871,24.61613,32.99968,24.58613,31.31968,34.31419,37.06871,42.84774,34.31419,41.43774,23.47613,23.44613,23.26613,33.74419,50.39129,15.93258,38.68322,42.30774,50.18129,100.0245,86.39645,86.39645,80.97742,81.74645,88.03,71.47839,69.89387,69.92387,67.97935,83.69096,66.98386,89.70999,111.9861,107.2871,81.92645,69.22839,35.21419,26.56064,17.9671,5.689032,31.40968,36.85871,22.96613,19.88161,26.32064,22.73161,85.91096,89.18097,96.75451,53.72677,68.81935,26.32064,59.46484,2.514516,14.55258,24.61613,33.71968,19.88161,17.9371,85.87548,22.73161,35.21419,58.96581,60.31032,70.2429,29.22516,39.16322,103.1881,30.14968,45.60226,18.5071,89.55451,58.98484,80.36645,80.33645,123.9042,20.12161,28.35516,23.47613,32.99968,31.31968,34.31419,81.56097
74.03011,55.78865,34.63243,16.68622,34.12243,14.65097,7.160487,3.115243,9.76573,24.9867,29.96195,40.29292,30.88719,23.9967,23.8767,40.29292,49.63865,34.24243,50.35865,60.72438,51.10865,57.60914,67.97487,71.39011,78.49059,67.97487,84.00584,54.49389,59.17389,58.99389,72.11487,96.65157,51.62341,78.37536,82.39059,96.44157,100.9716,84.70059,84.70059,77.96011,96.55681,104.8225,76.79011,72.65487,72.68487,62.31914,99.16206,78.49059,102.5473,134.0645,126.304,94.99681,110.8178,73.31487,62.67914,43.62292,37.18243,60.36914,64.92438,49.94341,42.48292,24.11195,7.160487,84.87584,88.14584,97.70157,44.76292,63.15914,24.11195,105.9973,33.28719,41.79292,50.35865,63.65962,42.48292,43.59292,115.613,7.160487,73.31487,51.32341,48.20341,116.933,66.00438,78.58536,120.143,16.95622,81.90585,13.84097,141.1397,98.59206,104.9725,105.4525,148.6255,57.40389,65.40438,54.49389,60.72438,57.60914,67.97487,126.454
133.2473,42.18104,56.46375,73.38646,75.88354,70.51791,77.335,81.78208,83.87063,92.27771,96.67625,88.56917,91.87624,83.30062,77.38354,88.56917,77.14354,68.74792,81.87208,87.72916,90.47771,95.82479,102.7319,104.7604,103.1404,102.7319,116.486,97.14479,121.2746,121.0946,131.9088,152.4085,114.8775,137.0158,140.4544,152.1985,11.95417,23.93833,23.93833,27.13687,36.1325,41.86958,35.6525,32.63396,32.60396,41.23958,51.76521,61.78083,67.12791,70.44646,73.84354,58.19229,109.2004,133.1087,124.2031,108.0304,102.7433,121.8931,125.8717,113.1975,106.8904,90.82625,77.335,35.4125,31.34396,31.85396,50.21667,31.86542,90.82625,118.256,99.42479,94.72625,81.87208,87.90916,106.8904,108.0004,76.825,77.335,133.1087,53.20521,48.03812,169.2298,126.9517,137.2258,18.42979,78.55354,110.629,82.86208,159.9456,95.95625,71.52646,81.27208,85.55771,101.7119,126.3517,97.14479,87.72916,95.82479,102.7319,114.926
79.57275,5.2905,9.531,21.82725,24.1125,25.9425,31.893,35.4735,29.373,45.8745,48.6345,38.74875,40.91925,33.6435,28.593,38.74875,28.353,21.25725,32.91825,37.90875,40.224,44.7045,51.95025,49.545,59.436,51.95025,68.007,47.22975,65.9865,65.8065,74.8875,97.3395,64.236,82.908,85.91325,95.92426,43.944,31.713,31.713,26.0025,44.1045,49.34025,20.232,17.10675,17.13675,9.801,45.69975,40.25925,58.896,70.50225,71.04225,51.26025,82.67325,79.8675,72.26175,58.2555,53.835,69.95175,73.497,62.556,57.1155,42.7845,31.893,36.07875,39.34875,45.8745,12.02625,18.36675,42.7845,89.22375,50.94975,44.03925,32.91825,39.294,57.1155,58.2255,68.93175,31.893,79.8675,4.1805,1.80525,110.3558,74.577,83.118,57.0555,24.9225,63.0465,36.5535,120.3473,72.75225,59.35125,71.307,81.02325,49.725,70.197,47.22975,37.90875,44.7045,51.95025,88.689
79.57275,5.2905,9.531,21.82725,24.1125,25.9425,31.893,35.4735,29.373,45.8745,48.6345,38.74875,40.91925,33.6435,28.593,38.74875,28.353,21.25725,32.91825,37.90875,40.224,44.7045,51.95025,49.545,59.436,51.95025,68.007,47.22975,65.9865,65.8065,74.8875,97.3395,64.236,82.908,85.91325,95.92426,43.944,31.713,31.713,26.0025,44.1045,49.34025,20.232,17.10675,17.13675,9.801,45.69975,40.25925,58.896,70.50225,71.04225,51.26025,82.67325,79.8675,72.26175,58.2555,53.835,69.95175,73.497,62.556,57.1155,42.7845,31.893,36.07875,39.34875,45.8745,12.02625,18.36675,42.7845,89.22375,50.94975,44.03925,32.91825,39.294,57.1155,58.2255,68.93175,31.893,79.8675,4.1805,1.80525,110.3558,74.577,83.118,57.0555,24.9225,63.0465,36.5535,120.3473,72.75225,59.35125,71.307,81.02325,49.725,70.197,47.22975,37.90875,44.7045,51.95025,88.689
79.57275,5.2905,9.531,21.82725,24.1125,25.9425,31.893,35.4735,29.373,45.8745,48.6345,38.74875,40.91925,33.6435,28.593,38.74875,28.353,21.25725,32.91825,37.90875,40.224,44.7045,51.95025,49.545,59.436,51.95025,68.007,47.22975,65.9865,65.8065,74.8875,97.3395,64.236,82.908,85.91325,95.92426,43.944,31.713,31.713,26.0025,44.1045,49.34025,20.232,17.10675,17.13675,9.801,45.69975,40.25925,58.896,70.50225,71.04225,51.26025,82.67325,79.8675,72.26175,58.2555,53.835,69.95175,73.497,62.556,57.1155,42.7845,31.893,36.07875,39.34875,45.8745,12.02625,18.36675,42.7845,89.22375,50.94975,44.03925,32.91825,39.294,57.1155,58.2255,68.93175,31.893,79.8675,4.1805,1.80525,110.3558,74.577,83.118,57.0555,24.9225,63.0465,36.5535,120.3473,72.75225,59.35125,71.307,81.02325,49.725,70.197,47.22975,37.90875,44.7045,51.95025,88.689
79.57275,5.2905,9.531,21.82725,24.1125,25.9425,31.893,35.4735,29.373,45.8745,48.6345,38.74875,40.91925,33.6435,28.593,38.74875,28.353,21.25725,32.91825,37.90875,40.224,44.7045,51.95025,49.545,59.436,51.95025,68.007,47.22975,65.9865,65.8065,74.8875,97.3395,64.236,82.908,85.91325,95.92426,43.944,31.713,31.713,26.0025,44.1045,49.34025,20.232,17.10675,17.13675,9.801,45.69975,40.25925,58.896,70.50225,71.04225,51.26025,82.67325,79.8675,72.26175,58.2555,53.835,69.95175,73.497,62.556,57.1155,42.7845,31.893,36.07875,39.34875,45.8745,12.02625,18.36675,42.7845,89.22375,50.94975,44.03925,32.91825,39.294,57.1155,58.2255,68.93175,31.893,79.8675,4.1805,1.80525,110.3558,74.577,83.118,57.0555,24.9225,63.0465,36.5535,120.3473,72.75225,59.35125,71.307,81.02325,49.725,70.197,47.22975,37.90875,44.7045,51.95025,88.689
79.57275,5.2905,9.531,21.82725,24.1125,25.9425,31.893,35.4735,29.373,45.8745,48.6345,38.74875,40.91925,33.6435,28.593,38.74875,28.353,21.25725,32.91825,37.90875,40.224,44.7045,51.95025,49.545,59.436,51.95025,68.007,47.22975,65.9865,65.8065,74.8875,97.3395,64.236,82.908,85.91325,95.92426,43.944,31.713,31.713,26.0025,44.1045,49.34025,20.232,17.10675,17.13675,9.801,45.69975,40.25925,58.896,70.50225,71.04225,51.26025,82.67325,79.8675,72.26175,58.2555,53.835,69.95175,73.497,62.556,57.1155,42.7845,31.893,36.07875,39.34875,45.8745,12.02625,18.36675,42.7845,89.22375,50.94975,44.03925,32.91825,39.294,57.1155,58.2255,68.93175,31.893,79.8675,4.1805,1.80525,110.3558,74.577,83.118,57.0555,24.9225,63.0465,36.5535,120.3473,72.75225,59.35125,71.307,81.02325,49.725,70.197,47.22975,37.90875,44.7045,51.95025,88.689
79.57275,5.2905,9.531,21.82725,24.1125,25.9425,31.893,35.4735,29.373,45.8745,48.6345,38.74875,40.91925,33.6435,28.593,38.74875,28.353,21.25725,32.91825,37.90875,40.224,44.7045,51.95025,49.545,59.436,51.95025,68.007,47.22975,65.9865,65.8065,74.8875,97.3395,64.236,82.908,85.91325,95.92426,43.944,31.713,31.713,26.0025,44.1045,49.34025,20.232,17.10675,17.13675,9.801,45.69975,40.25925,58.896,70.50225,71.04225,51.26025,82.67325,79.8675,72.26175,58.2555,53.835,69.95175,73.497,62.556,57.1155,42.7845,31.893,36.07875,39.34875,45.8745,12.02625,18.36675,42.7845,89.22375,50.94975,44.03925,32.91825,39.294,57.1155,58.2255,68.93175,31.893,79.8675,4.1805,1.80525,110.3558,74.577,83.118,57.0555,24.9225,63.0465,36.5535,120.3473,72.75225,59.35125,71.307,81.02325,49.725,70.197,47.22975,37.90875,44.7045,51.95025,88.689
137.9,34.39122,56.04097,74.36243,64.73415,71.21414,78.59073,81.67902,78.04732,94.93219,99.61049,75.23073,79.09731,71.60073,63.20585,75.23073,64.88414,53.73098,67.97414,74.39073,77.41902,83.32561,92.71049,83.8939,102.3971,92.71049,116.5819,86.5639,110.312,110.132,122.0651,160.6581,117.572,143.8666,145.6666,160.448,36.07122,27.22463,27.22463,14.69146,32.50293,40.2678,15.29146,18.82976,18.79976,28.27463,46.26609,59.03926,63.02756,70.91244,73.67073,53.25268,110.3754,139.4,129.6551,112.0837,104.3188,125.4268,131.6034,115.892,110.9437,93.76049,78.59073,45.99439,47.3461,57.92927,49.23439,29.20463,93.76049,118.352,102.6388,81.94732,67.97414,74.57073,110.9437,112.0537,75.20244,78.59073,139.4,44.6161,38.88951,179.1578,132.6834,144.0766,33.34122,80.08903,112.0837,82.75903,163.9581,96.01219,69.62415,78.29073,86.5039,89.77219,114.0302,86.5639,74.39073,83.32561,92.71049,115.0219
137.9,34.39122,56.04097,74.36243,64.73415,71.21414,78.59073,81.67902,78.04732,94.93219,99.61049,75.23073,79.09731,71.60073,63.20585,75.23073,64.88414,53.73098,67.97414,74.39073,77.41902,83.32561,92.71049,83.8939,102.3971,92.71049,116.5819,86.5639,110.312,110.132,122.0651,160.6581,117.572,143.8666,145.6666,160.448,36.07122,27.22463,27.22463,14.69146,32.50293,40.2678,15.29146,18.82976,18.79976,28.27463,46.26609,59.03926,63.02756,70.91244,73.67073,53.25268,110.3754,139.4,129.6551,112.0837,104.3188,125.4268,131.6034,115.892,110.9437,93.76049,78.59073,45.99439,47.3461,57.92927,49.23439,29.20463,93.76049,118.352,102.6388,81.94732,67.97414,74.57073,110.9437,112.0537,75.20244,78.59073,139.4,44.6161,38.88951,179.1578,132.6834,144.0766,33.34122,80.08903,112.0837,82.75903,163.9581,96.01219,69.62415,78.29073,86.5039,89.77219,114.0302,86.5639,74.39073,83.32561,92.71049,115.0219
137.9,34.39122,56.04097,74.36243,64.73415,71.21414,78.59073,81.67902,78.04732,94.93219,99.61049,75.23073,79.09731,71.60073,63.20585,75.23073,64.88414,53.73098,67.97414,74.39073,77.41902,83.32561,92.71049,83.8939,102.3971,92.71049,116.5819,86.5639,110.312,110.132,122.0651,160.6581,117.572,143.8666,145.6666,160.448,36.07122,27.22463,27.22463,14.69146,32.50293,40.2678,15.29146,18.82976,18.79976,28.27463,46.26609,59.03926,63.02756,70.91244,73.67073,53.25268,110.3754,139.4,129.6551,112.0837,104.3188,125.4268,131.6034,115.892,110.9437,93.76049,78.59073,45.99439,47.3461,57.92927,49.23439,29.20463,93.76049,118.352,102.6388,81.94732,67.97414,74.57073,110.9437,112.0537,75.20244,78.59073,139.4,44.6161,38.88951,179.1578,132.6834,144.0766,33.34122,80.08903,112.0837,82.75903,163.9581,96.01219,69.62415,78.29073,86.5039,89.77219,114.0302,86.5639,74.39073,83.32561,92.71049,115.0219
137.9,34.39122,56.04097,74.36243,64.73415,71.21414,78.59073,81.67902,78.04732,94.93219,99.61049,75.23073,79.09731,71.60073,63.20585,75.23073,64.88414,53.73098,67.97414,74.39073,77.41902,83.32561,92.71049,83.8939,102.3971,92.71049,116.5819,86.5639,110.312,110.132,122.0651,160.6581,117.572,143.8666,145.6666,160.448,36.07122,27.22463,27.22463,14.69146,32.50293,40.2678,15.29146,18.82976,18.79976,28.27463,46.26609,59.03926,63.02756,70.91244,73.67073,53.25268,110.3754,139.4,129.6551,112.0837,104.3188,125.4268,131.6034,115.892,110.9437,93.76049,78.59073,45.99439,47.3461,57.92927,49.23439,29.20463,93.76049,118.352,102.6388,81.94732,67.97414,74.57073,110.9437,112.0537,75.20244,78.59073,139.4,44.6161,38.88951,179.1578,132.6834,144.0766,33.34122,80.08903,112.0837,82.75903,163.9581,96.01219,69.62415,78.29073,86.5039,89.77219,114.0302,86.5639,74.39073,83.32561,92.71049,115.0219
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
80.16779,82.5078,85.1996,64.4206,61.4588,64.4888,56.2252,59.997,56.337,41.7298,39.308,23.3508,29.9944,41.4598,49.3034,23.3508,37.448,47.7216,26.6726,34.3962,26.0426,33.6162,25.9826,37.448,33.6162,25.9826,29.7844,15.0872,30.5644,30.3844,41.8198,75.286,43.1098,56.787,77.356,75.076,134.6694,116.8522,116.8522,102.0868,104.7486,114.174,90.2914,90.2614,90.2914,79.666,110.3504,84.7496,112.6222,146.5084,136.483,101.6968,69.4224,69.7224,55.3252,46.2816,27.1226,64.9606,69.9024,53.3752,53.3752,59.307,56.2252,125.4076,128.6776,139.393,97.6932,96.5232,59.307,64.6606,31.0144,18.559,26.6726,41.5198,53.3752,46.2516,107.7404,56.2252,69.7224,84.7196,77.146,115.764,61.6388,73.1642,133.5212,57.327,37.418,48.3516,114.054,53.4352,100.1368,100.1068,162.6156,0,34.3362,15.0872,34.3962,33.6162,25.9826,86.9914
